year,community_area,primary_type,count
2018,53,CRIMINAL SEXUAL ASSAULT,4
2018,53,DECEPTIVE PRACTICE,211
2018,54,ROBBERY,52
2018,54,CRIMINAL TRESPASS,54
2018,54,HOMICIDE,13
2018,54,SEX OFFENSE,8
2018,54,OTHER OFFENSE,133
2018,54,LIQUOR LAW VIOLATION,2
2018,54,ARSON,1
2018,54,ASSAULT,147
2018,54,INTIMIDATION,1
2018,54,PUBLIC PEACE VIOLATION,3
2018,54,INTERFERENCE WITH PUBLIC OFFICER,15
2018,54,BATTERY,349
2018,54,DECEPTIVE PRACTICE,53
2018,54,NARCOTICS,33
2018,54,CRIMINAL DAMAGE,156
2018,54,STALKING,1
2018,54,BURGLARY,33
2018,54,MOTOR VEHICLE THEFT,48
2018,54,THEFT,176
2018,54,OFFENSE INVOLVING CHILDREN,17
2018,54,CRIM SEXUAL ASSAULT,7
2018,54,WEAPONS VIOLATION,62
2018,55,DECEPTIVE PRACTICE,38
2018,55,CRIMINAL SEXUAL ASSAULT,1
2018,55,LIQUOR LAW VIOLATION,1
2018,55,SEX OFFENSE,3
2018,55,BURGLARY,64
2018,55,ROBBERY,12
2018,55,ARSON,6
2018,55,INTIMIDATION,1
2018,55,OFFENSE INVOLVING CHILDREN,9
2018,55,PUBLIC PEACE VIOLATION,2
2018,55,CRIMINAL TRESPASS,10
2018,55,INTERFERENCE WITH PUBLIC OFFICER,2
2018,55,OBSCENITY,1
2018,55,HOMICIDE,1
2018,55,BATTERY,133
2018,55,ASSAULT,54
2018,55,THEFT,111
2018,55,NARCOTICS,12
2018,55,WEAPONS VIOLATION,20
2018,55,CRIMINAL DAMAGE,77
2018,55,CRIM SEXUAL ASSAULT,3
2018,55,MOTOR VEHICLE THEFT,11
2018,55,OTHER OFFENSE,53
2018,56,NON-CRIMINAL,1
2018,56,OFFENSE INVOLVING CHILDREN,20
2018,56,PUBLIC PEACE VIOLATION,10
2018,56,INTERFERENCE WITH PUBLIC OFFICER,1
2018,56,CONCEALED CARRY LICENSE VIOLATION,18
2018,56,INTIMIDATION,3
2018,56,ARSON,5
2018,56,BURGLARY,115
2018,56,CRIMINAL TRESPASS,36
2018,56,PROSTITUTION,100
2018,56,MOTOR VEHICLE THEFT,90
2018,56,OTHER OFFENSE,149
2018,56,NARCOTICS,84
2018,56,CRIM SEXUAL ASSAULT,7
2018,56,ASSAULT,113
2018,56,CRIMINAL SEXUAL ASSAULT,5
2018,56,THEFT,506
2018,56,BATTERY,261
2018,56,WEAPONS VIOLATION,19
2018,56,HOMICIDE,2
2018,56,SEX OFFENSE,8
2018,56,OBSCENITY,1
2018,56,ROBBERY,32
2018,56,CRIMINAL DAMAGE,304
2018,56,LIQUOR LAW VIOLATION,1
2018,56,STALKING,2
2018,56,DECEPTIVE PRACTICE,212
2018,57,OBSCENITY,2
2018,57,OFFENSE INVOLVING CHILDREN,8
2018,57,CRIMINAL DAMAGE,127
2018,57,CONCEALED CARRY LICENSE VIOLATION,1
2018,57,PUBLIC PEACE VIOLATION,4
2018,57,CRIMINAL TRESPASS,11
2018,57,SEX OFFENSE,10
2018,57,WEAPONS VIOLATION,8
2018,57,ROBBERY,28
2018,57,INTERFERENCE WITH PUBLIC OFFICER,1
2018,57,ARSON,3
2018,57,PROSTITUTION,5
2018,57,HOMICIDE,1
2018,57,OTHER OFFENSE,37
2018,57,ASSAULT,53
2018,57,BURGLARY,66
2018,57,CRIM SEXUAL ASSAULT,1
2018,57,BATTERY,142
2018,57,NARCOTICS,27
2018,57,DECEPTIVE PRACTICE,48
2018,57,MOTOR VEHICLE THEFT,41
2018,57,INTIMIDATION,2
2018,57,KIDNAPPING,1
2018,57,THEFT,201
2018,58,ASSAULT,176
2018,58,SEX OFFENSE,15
2018,58,BATTERY,475
2018,58,MOTOR VEHICLE THEFT,124
2018,58,INTIMIDATION,3
2018,58,PROSTITUTION,7
2018,58,NARCOTICS,80
2018,58,OTHER OFFENSE,149
2018,58,THEFT,374
2018,58,PUBLIC PEACE VIOLATION,6
2018,58,STALKING,3
2018,58,INTERFERENCE WITH PUBLIC OFFICER,13
2018,58,CRIMINAL DAMAGE,301
2018,58,WEAPONS VIOLATION,58
2018,58,BURGLARY,107
2018,58,LIQUOR LAW VIOLATION,2
2018,58,KIDNAPPING,2
2018,58,ARSON,6
2018,58,OFFENSE INVOLVING CHILDREN,35
2018,58,CRIMINAL TRESPASS,33
2018,58,CRIM SEXUAL ASSAULT,11
2018,58,DECEPTIVE PRACTICE,123
2018,58,CRIMINAL SEXUAL ASSAULT,7
2018,58,HOMICIDE,5
2018,58,ROBBERY,93
2018,59,CRIM SEXUAL ASSAULT,2
2018,59,SEX OFFENSE,6
2018,59,ASSAULT,76
2018,59,LIQUOR LAW VIOLATION,1
2018,59,CONCEALED CARRY LICENSE VIOLATION,2
2018,59,DECEPTIVE PRACTICE,47
2018,59,CRIMINAL SEXUAL ASSAULT,2
2018,59,NARCOTICS,27
2018,59,WEAPONS VIOLATION,16
2018,59,ROBBERY,23
2018,59,MOTOR VEHICLE THEFT,44
2018,59,OFFENSE INVOLVING CHILDREN,11
2018,59,THEFT,234
2018,59,CRIMINAL DAMAGE,130
2018,59,OTHER OFFENSE,40
2018,59,ARSON,5
2018,59,BURGLARY,73
2018,59,CRIMINAL TRESPASS,22
2018,59,HUMAN TRAFFICKING,1
2018,59,PUBLIC PEACE VIOLATION,3
2018,59,BATTERY,150
2018,59,HOMICIDE,1
2018,60,ROBBERY,34
2018,60,CRIM SEXUAL ASSAULT,9
2018,60,MOTOR VEHICLE THEFT,64
2018,60,CRIMINAL TRESPASS,43
2018,60,THEFT,312
2018,60,LIQUOR LAW VIOLATION,2
2018,60,SEX OFFENSE,7
2018,60,BATTERY,240
2018,60,INTIMIDATION,1
2018,60,NARCOTICS,32
2018,60,PUBLIC PEACE VIOLATION,6
2018,60,CRIMINAL SEXUAL ASSAULT,4
2018,60,KIDNAPPING,1
2018,60,WEAPONS VIOLATION,21
2018,60,DECEPTIVE PRACTICE,162
2018,60,OFFENSE INVOLVING CHILDREN,8
2018,60,BURGLARY,117
2018,60,PROSTITUTION,1
2018,60,INTERFERENCE WITH PUBLIC OFFICER,3
2018,60,ARSON,2
2018,60,ASSAULT,126
2018,60,OTHER OFFENSE,102
2018,60,CRIMINAL DAMAGE,231
2018,61,PUBLIC PEACE VIOLATION,20
2018,61,OFFENSE INVOLVING CHILDREN,61
2018,61,INTERFERENCE WITH PUBLIC OFFICER,32
2018,61,OTHER OFFENSE,317
2018,61,NARCOTICS,215
2018,61,KIDNAPPING,3
2018,61,SEX OFFENSE,32
2018,61,ARSON,22
2018,61,CRIMINAL SEXUAL ASSAULT,8
2018,61,LIQUOR LAW VIOLATION,2
2018,61,HOMICIDE,24
2018,61,MOTOR VEHICLE THEFT,141
2018,61,PROSTITUTION,1
2018,61,INTIMIDATION,2
2018,61,BATTERY,926
2018,61,ROBBERY,162
2018,61,DECEPTIVE PRACTICE,207
2018,61,THEFT,808
2018,61,CRIMINAL DAMAGE,451
2018,61,GAMBLING,1
2018,61,OBSCENITY,1
2018,61,STALKING,2
2018,61,CRIM SEXUAL ASSAULT,21
2018,61,BURGLARY,184
2018,61,WEAPONS VIOLATION,124
2018,61,CRIMINAL TRESPASS,76
2018,61,ASSAULT,441
2018,62,CRIMINAL TRESPASS,19
2018,62,PUBLIC PEACE VIOLATION,2
2018,62,DECEPTIVE PRACTICE,74
2018,62,SEX OFFENSE,8
2018,62,STALKING,1
2018,62,THEFT,282
2018,62,MOTOR VEHICLE THEFT,41
2018,62,CRIM SEXUAL ASSAULT,2
2018,62,CRIMINAL DAMAGE,122
2018,62,OTHER OFFENSE,84
2018,62,NARCOTICS,25
2018,62,BATTERY,135
2018,62,WEAPONS VIOLATION,18
2018,62,ROBBERY,27
2018,62,LIQUOR LAW VIOLATION,2
2018,62,OFFENSE INVOLVING CHILDREN,18
2018,62,ASSAULT,58
2018,62,BURGLARY,103
2018,62,KIDNAPPING,1
2018,62,HOMICIDE,2
2018,62,INTERFERENCE WITH PUBLIC OFFICER,3
2018,63,OFFENSE INVOLVING CHILDREN,30
2018,63,PUBLIC PEACE VIOLATION,12
2018,63,LIQUOR LAW VIOLATION,2
2018,63,ARSON,4
2018,63,WEAPONS VIOLATION,62
2018,63,CRIM SEXUAL ASSAULT,11
2018,63,SEX OFFENSE,13
2018,63,BATTERY,395
2018,63,ROBBERY,81
2018,63,INTERFERENCE WITH PUBLIC OFFICER,8
2018,63,MOTOR VEHICLE THEFT,101
2018,63,ASSAULT,162
2018,63,THEFT,394
2018,63,CRIMINAL SEXUAL ASSAULT,5
2018,63,BURGLARY,116
2018,63,OTHER OFFENSE,154
2018,63,HOMICIDE,3
2018,63,KIDNAPPING,6
2018,63,CRIMINAL DAMAGE,269
2018,63,NARCOTICS,91
2018,63,CONCEALED CARRY LICENSE VIOLATION,1
2018,63,CRIMINAL TRESPASS,40
2018,63,INTIMIDATION,2
2018,63,STALKING,2
2018,63,DECEPTIVE PRACTICE,116
2018,63,OBSCENITY,1
2018,64,INTERFERENCE WITH PUBLIC OFFICER,1
2018,64,OTHER OFFENSE,93
2018,64,ROBBERY,16
2018,64,NARCOTICS,21
2018,64,ASSAULT,63
2018,64,INTIMIDATION,1
2018,64,ARSON,2
2018,64,BATTERY,165
2018,64,OFFENSE INVOLVING CHILDREN,9
2018,64,STALKING,1
2018,64,CRIMINAL DAMAGE,139
2018,64,OBSCENITY,1
2018,64,PUBLIC PEACE VIOLATION,4
2018,64,WEAPONS VIOLATION,3
2018,64,MOTOR VEHICLE THEFT,45
2018,64,HOMICIDE,1
2018,64,CRIMINAL TRESPASS,20
2018,64,DECEPTIVE PRACTICE,104
2018,64,CRIMINAL SEXUAL ASSAULT,2
2018,64,THEFT,211
2018,64,SEX OFFENSE,9
2018,64,CRIM SEXUAL ASSAULT,4
2018,64,BURGLARY,57
2018,65,INTIMIDATION,3
2018,65,OTHER OFFENSE,117
2018,65,MOTOR VEHICLE THEFT,90
2018,65,BATTERY,283
2018,65,ARSON,2
2018,65,WEAPONS VIOLATION,23
2018,65,INTERFERENCE WITH PUBLIC OFFICER,5
2018,65,NARCOTICS,38
2018,65,OFFENSE INVOLVING CHILDREN,25
2018,65,ROBBERY,50
2018,65,STALKING,2
2018,65,PUBLIC PEACE VIOLATION,3
2018,65,CRIMINAL SEXUAL ASSAULT,3
2018,65,BURGLARY,153
2018,65,CRIM SEXUAL ASSAULT,10
2018,65,CRIMINAL DAMAGE,207
2018,65,THEFT,490
2018,65,NON-CRIMINAL (SUBJECT SPECIFIED),1
2018,65,DECEPTIVE PRACTICE,109
2018,65,KIDNAPPING,3
2018,65,ASSAULT,126
2018,65,CRIMINAL TRESPASS,37
2018,65,SEX OFFENSE,11
2018,65,LIQUOR LAW VIOLATION,1
2018,66,CRIMINAL DAMAGE,654
2018,66,CONCEALED CARRY LICENSE VIOLATION,2
2018,66,NON-CRIMINAL,1
2018,66,CRIMINAL TRESPASS,94
2018,66,NARCOTICS,246
2018,66,GAMBLING,4
2018,66,PUBLIC PEACE VIOLATION,21
2018,66,STALKING,3
2018,66,BURGLARY,326
2018,66,ROBBERY,279
2018,66,HOMICIDE,20
2018,66,DECEPTIVE PRACTICE,291
2018,66,SEX OFFENSE,23
2018,66,INTERFERENCE WITH PUBLIC OFFICER,28
2018,66,INTIMIDATION,3
2018,66,THEFT,985
2018,66,CRIM SEXUAL ASSAULT,21
2018,66,MOTOR VEHICLE THEFT,272
2018,66,PROSTITUTION,1
2018,66,KIDNAPPING,7
2018,66,BATTERY,1248
2018,66,ASSAULT,578
2018,66,OFFENSE INVOLVING CHILDREN,78
2018,66,CRIMINAL SEXUAL ASSAULT,9
2018,66,OTHER OFFENSE,402
2018,66,LIQUOR LAW VIOLATION,5
2018,66,WEAPONS VIOLATION,114
2018,66,OBSCENITY,3
2018,66,ARSON,8
2018,67,ROBBERY,265
2018,67,PUBLIC PEACE VIOLATION,35
2018,67,KIDNAPPING,6
2018,67,INTIMIDATION,3
2018,67,OTHER OFFENSE,562
2018,67,INTERFERENCE WITH PUBLIC OFFICER,59
2018,67,GAMBLING,8
2018,67,WEAPONS VIOLATION,325
2018,67,LIQUOR LAW VIOLATION,4
2018,67,CRIMINAL SEXUAL ASSAULT,3
2018,67,OFFENSE INVOLVING CHILDREN,82
2018,67,ASSAULT,693
2018,67,BURGLARY,276
2018,67,BATTERY,1661
2018,67,THEFT,1078
2018,67,STALKING,5
2018,67,CRIMINAL TRESPASS,204
2018,67,DECEPTIVE PRACTICE,277
2018,67,CRIMINAL DAMAGE,760
2018,67,HOMICIDE,26
2018,67,OBSCENITY,2
2018,67,NON-CRIMINAL,1
2018,67,ARSON,20
2018,67,CONCEALED CARRY LICENSE VIOLATION,14
2018,67,MOTOR VEHICLE THEFT,222
2018,67,SEX OFFENSE,24
2018,67,PROSTITUTION,15
2018,67,CRIM SEXUAL ASSAULT,32
2018,67,NARCOTICS,478
2018,68,OTHER OFFENSE,545
2018,68,SEX OFFENSE,23
2018,68,THEFT,883
2018,68,OFFENSE INVOLVING CHILDREN,67
2018,68,KIDNAPPING,3
2018,68,BATTERY,1566
2018,68,MOTOR VEHICLE THEFT,198
2018,68,PUBLIC PEACE VIOLATION,42
2018,68,HOMICIDE,33
2018,68,WEAPONS VIOLATION,286
2018,68,DECEPTIVE PRACTICE,238
2018,68,ARSON,17
2018,68,CRIMINAL DAMAGE,665
2018,68,NARCOTICS,425
2018,68,CRIM SEXUAL ASSAULT,33
2018,68,CRIMINAL SEXUAL ASSAULT,4
2018,68,ASSAULT,595
2018,68,CONCEALED CARRY LICENSE VIOLATION,15
2018,68,ROBBERY,201
2018,68,STALKING,10
2018,68,OBSCENITY,2
2018,68,GAMBLING,3
2018,68,BURGLARY,215
2018,68,INTERFERENCE WITH PUBLIC OFFICER,49
2018,68,LIQUOR LAW VIOLATION,5
2018,68,PROSTITUTION,21
2018,68,CRIMINAL TRESPASS,118
2018,69,CONCEALED CARRY LICENSE VIOLATION,4
2018,69,STALKING,4
2018,69,WEAPONS VIOLATION,234
2018,69,GAMBLING,3
2018,69,BURGLARY,281
2018,69,MOTOR VEHICLE THEFT,234
2018,69,ASSAULT,633
2018,69,THEFT,955
2018,69,SEX OFFENSE,18
2018,69,BATTERY,1545
2018,69,KIDNAPPING,5
2018,69,INTERFERENCE WITH PUBLIC OFFICER,63
2018,69,NARCOTICS,311
2018,69,PUBLIC PEACE VIOLATION,34
2018,69,LIQUOR LAW VIOLATION,3
2018,69,OFFENSE INVOLVING CHILDREN,97
2018,69,CRIMINAL TRESPASS,132
2018,69,CRIM SEXUAL ASSAULT,36
2018,69,INTIMIDATION,2
2018,69,HUMAN TRAFFICKING,2
2018,69,CRIMINAL SEXUAL ASSAULT,6
2018,69,ARSON,9
2018,69,HOMICIDE,16
2018,69,ROBBERY,242
2018,69,DECEPTIVE PRACTICE,284
2018,69,CRIMINAL DAMAGE,749
2018,69,OTHER OFFENSE,493
2018,70,SEX OFFENSE,15
2018,70,OTHER OFFENSE,194
2018,70,KIDNAPPING,3
2018,70,PUBLIC PEACE VIOLATION,11
2018,70,ASSAULT,208
2018,70,CRIM SEXUAL ASSAULT,8
2018,70,HOMICIDE,3
2018,70,CRIMINAL SEXUAL ASSAULT,6
2018,70,WEAPONS VIOLATION,32
2018,70,BURGLARY,130
2018,70,DECEPTIVE PRACTICE,202
2018,70,GAMBLING,3
2018,70,CRIMINAL DAMAGE,323
2018,70,MOTOR VEHICLE THEFT,106
2018,70,ROBBERY,100
2018,70,INTIMIDATION,3
2018,70,NARCOTICS,41
2018,70,STALKING,3
2018,70,INTERFERENCE WITH PUBLIC OFFICER,2
2018,70,OBSCENITY,3
2018,70,ARSON,4
2018,70,CRIMINAL TRESPASS,60
2018,70,THEFT,485
2018,70,BATTERY,450
2018,70,OFFENSE INVOLVING CHILDREN,34
2018,71,STALKING,5
2018,71,HOMICIDE,23
2018,71,OBSCENITY,1
2018,71,PROSTITUTION,7
2018,71,CRIM SEXUAL ASSAULT,37
2018,71,KIDNAPPING,6
2018,71,WEAPONS VIOLATION,315
2018,71,GAMBLING,1
2018,71,CRIMINAL SEXUAL ASSAULT,8
2018,71,LIQUOR LAW VIOLATION,8
2018,71,CRIMINAL TRESPASS,187
2018,71,CRIMINAL DAMAGE,815
2018,71,ASSAULT,717
2018,71,ARSON,8
2018,71,THEFT,1195
2018,71,BURGLARY,318
2018,71,OTHER OFFENSE,557
2018,71,BATTERY,1656
2018,71,INTERFERENCE WITH PUBLIC OFFICER,64
2018,71,CONCEALED CARRY LICENSE VIOLATION,7
2018,71,OFFENSE INVOLVING CHILDREN,78
2018,71,DECEPTIVE PRACTICE,425
2018,71,NON-CRIMINAL,1
2018,71,MOTOR VEHICLE THEFT,225
2018,71,PUBLIC PEACE VIOLATION,38
2018,71,HUMAN TRAFFICKING,1
2018,71,SEX OFFENSE,21
2018,71,ROBBERY,304
2018,71,NARCOTICS,427
2018,72,SEX OFFENSE,1
2018,72,PUBLIC PEACE VIOLATION,1
2018,72,ASSAULT,57
2018,72,BURGLARY,62
2018,72,CRIMINAL TRESPASS,35
2018,72,BATTERY,115
2018,72,ARSON,1
2018,72,NARCOTICS,11
2018,72,LIQUOR LAW VIOLATION,2
2018,72,CRIMINAL DAMAGE,123
2018,72,OTHER OFFENSE,86
2018,72,THEFT,245
2018,72,OFFENSE INVOLVING CHILDREN,12
2018,72,KIDNAPPING,1
2018,72,DECEPTIVE PRACTICE,114
2018,72,ROBBERY,9
2018,72,MOTOR VEHICLE THEFT,39
2018,72,CRIM SEXUAL ASSAULT,5
2018,72,HOMICIDE,3
2018,72,INTIMIDATION,1
2018,72,WEAPONS VIOLATION,2
2018,72,OBSCENITY,1
2018,72,INTERFERENCE WITH PUBLIC OFFICER,2
2018,72,STALKING,1
2018,73,CRIMINAL TRESPASS,130
2018,73,WEAPONS VIOLATION,60
2018,73,GAMBLING,1
2018,73,BATTERY,616
2018,73,BURGLARY,169
2018,73,CRIMINAL DAMAGE,383
2018,73,ROBBERY,92
2018,73,KIDNAPPING,4
2018,73,DECEPTIVE PRACTICE,254
2018,73,OFFENSE INVOLVING CHILDREN,38
2018,73,STALKING,4
2018,73,ASSAULT,257
2018,73,NARCOTICS,80
2018,73,CRIMINAL SEXUAL ASSAULT,5
2018,73,PUBLIC PEACE VIOLATION,18
2018,73,SEX OFFENSE,14
2018,73,LIQUOR LAW VIOLATION,2
2018,73,INTERFERENCE WITH PUBLIC OFFICER,12
2018,73,CRIM SEXUAL ASSAULT,13
2018,73,HOMICIDE,6
2018,73,ARSON,2
2018,73,MOTOR VEHICLE THEFT,157
2018,73,THEFT,632
2018,73,OTHER OFFENSE,280
2018,74,PUBLIC PEACE VIOLATION,1
2018,74,NARCOTICS,5
2018,74,DECEPTIVE PRACTICE,72
2018,74,OFFENSE INVOLVING CHILDREN,12
2018,74,SEX OFFENSE,2
2018,74,THEFT,159
2018,74,CRIMINAL TRESPASS,33
2018,74,BATTERY,74
2018,74,OTHER OFFENSE,48
2018,74,ROBBERY,7
2018,74,LIQUOR LAW VIOLATION,3
2018,74,MOTOR VEHICLE THEFT,14
2018,74,BURGLARY,25
2018,74,KIDNAPPING,3
2018,74,CRIMINAL DAMAGE,72
2018,74,STALKING,1
2018,74,HOMICIDE,1
2018,74,WEAPONS VIOLATION,1
2018,74,ASSAULT,38
2018,74,CRIM SEXUAL ASSAULT,3
2018,75,SEX OFFENSE,5
2018,75,LIQUOR LAW VIOLATION,3
2018,75,CRIMINAL SEXUAL ASSAULT,4
2018,75,THEFT,530
2018,75,WEAPONS VIOLATION,38
2018,75,OFFENSE INVOLVING CHILDREN,42
2018,75,DECEPTIVE PRACTICE,169
2018,75,INTERFERENCE WITH PUBLIC OFFICER,10
2018,75,KIDNAPPING,3
2018,75,OTHER OFFENSE,176
2018,75,STALKING,1
2018,75,CRIMINAL TRESPASS,77
2018,75,ASSAULT,168
2018,75,ROBBERY,27
2018,75,BATTERY,402
2018,75,OBSCENITY,1
2018,75,BURGLARY,91
2018,75,CRIM SEXUAL ASSAULT,11
2018,75,CONCEALED CARRY LICENSE VIOLATION,2
2018,75,MOTOR VEHICLE THEFT,78
2018,75,CRIMINAL DAMAGE,238
2018,75,PUBLIC INDECENCY,2
2018,75,NON-CRIMINAL,1
2018,75,ARSON,4
2018,75,PUBLIC PEACE VIOLATION,18
2018,75,HOMICIDE,3
2018,75,NARCOTICS,48
2018,76,MOTOR VEHICLE THEFT,72
2018,76,ASSAULT,82
2018,76,CONCEALED CARRY LICENSE VIOLATION,27
2018,76,INTIMIDATION,1
2018,76,BATTERY,206
2018,76,NON-CRIMINAL,7
2018,76,OFFENSE INVOLVING CHILDREN,6
2018,76,NARCOTICS,81
2018,76,CRIMINAL TRESPASS,97
2018,76,ROBBERY,4
2018,76,INTERFERENCE WITH PUBLIC OFFICER,3
2018,76,PUBLIC PEACE VIOLATION,19
2018,76,BURGLARY,16
2018,76,OTHER NARCOTIC VIOLATION,1
2018,76,CRIMINAL DAMAGE,113
2018,76,DECEPTIVE PRACTICE,245
2018,76,LIQUOR LAW VIOLATION,1
2018,76,WEAPONS VIOLATION,11
2018,76,CRIMINAL SEXUAL ASSAULT,1
2018,76,THEFT,587
2018,76,OTHER OFFENSE,73
2018,76,SEX OFFENSE,8
2018,76,CRIM SEXUAL ASSAULT,5
2018,77,CRIMINAL TRESPASS,113
2018,77,OFFENSE INVOLVING CHILDREN,12
2018,77,THEFT,839
2018,77,BURGLARY,154
2018,77,ASSAULT,190
2018,77,BATTERY,477
2018,77,LIQUOR LAW VIOLATION,4
2018,77,NON-CRIMINAL,1
2018,77,OBSCENITY,2
2018,77,ARSON,2
2018,77,MOTOR VEHICLE THEFT,96
2018,77,CRIMINAL SEXUAL ASSAULT,2
2018,77,PUBLIC PEACE VIOLATION,7
2018,77,WEAPONS VIOLATION,6
2018,77,DECEPTIVE PRACTICE,308
2018,77,HOMICIDE,1
2018,77,CRIM SEXUAL ASSAULT,24
2018,77,PUBLIC INDECENCY,1
2018,77,OTHER OFFENSE,141
2018,77,CRIMINAL DAMAGE,293
2018,77,INTIMIDATION,2
2018,77,SEX OFFENSE,22
2018,77,NARCOTICS,18
2018,77,ROBBERY,76
2018,77,INTERFERENCE WITH PUBLIC OFFICER,4
2019,1,ROBBERY,112
2019,1,THEFT,1228
2019,1,CRIMINAL DAMAGE,483
2019,1,SEX OFFENSE,20
2019,1,STALKING,6
2019,1,HUMAN TRAFFICKING,1
2019,1,HOMICIDE,6
2019,1,NARCOTICS,96
2019,1,PUBLIC PEACE VIOLATION,11
2019,1,MOTOR VEHICLE THEFT,128
2019,1,GAMBLING,2
2019,1,BURGLARY,183
2019,1,CRIM SEXUAL ASSAULT,16
2019,1,DECEPTIVE PRACTICE,296
2019,1,OTHER OFFENSE,235
2019,1,OFFENSE INVOLVING CHILDREN,25
2019,1,OBSCENITY,5
2019,1,BATTERY,738
2019,1,ARSON,1
2019,1,KIDNAPPING,1
2019,1,CRIMINAL TRESPASS,127
2019,1,INTERFERENCE WITH PUBLIC OFFICER,13
2019,1,ASSAULT,276
2019,1,INTIMIDATION,1
2019,1,WEAPONS VIOLATION,31
2019,1,CRIMINAL SEXUAL ASSAULT,22
2019,2,STALKING,1
2019,2,DECEPTIVE PRACTICE,333
2019,2,ROBBERY,90
2019,2,NARCOTICS,72
2019,2,KIDNAPPING,2
2019,2,INTIMIDATION,1
2019,2,WEAPONS VIOLATION,24
2019,2,ASSAULT,224
2019,2,PUBLIC PEACE VIOLATION,14
2019,2,MOTOR VEHICLE THEFT,127
2019,2,OTHER OFFENSE,241
2019,2,CRIMINAL DAMAGE,404
2019,2,HOMICIDE,3
2019,2,BURGLARY,214
2019,2,BATTERY,589
2019,2,ARSON,5
2019,2,THEFT,925
2019,2,CONCEALED CARRY LICENSE VIOLATION,1
2019,2,CRIMINAL TRESPASS,116
2019,2,LIQUOR LAW VIOLATION,3
2019,2,SEX OFFENSE,26
2019,2,CRIMINAL SEXUAL ASSAULT,12
2019,2,OFFENSE INVOLVING CHILDREN,39
2019,2,INTERFERENCE WITH PUBLIC OFFICER,4
2019,2,CRIM SEXUAL ASSAULT,12
2019,3,CRIM SEXUAL ASSAULT,22
2019,3,NARCOTICS,57
2019,3,CRIMINAL SEXUAL ASSAULT,12
2019,3,OTHER OFFENSE,187
2019,3,THEFT,940
2019,3,OBSCENITY,1
2019,3,GAMBLING,1
2019,3,INTERFERENCE WITH PUBLIC OFFICER,4
2019,3,BURGLARY,110
2019,3,PUBLIC PEACE VIOLATION,18
2019,3,SEX OFFENSE,28
2019,3,CRIMINAL TRESPASS,112
2019,3,INTIMIDATION,1
2019,3,CRIMINAL DAMAGE,292
2019,3,ASSAULT,274
2019,3,DECEPTIVE PRACTICE,425
2019,3,WEAPONS VIOLATION,34
2019,3,BATTERY,671
2019,3,MOTOR VEHICLE THEFT,84
2019,3,ARSON,2
2019,3,CONCEALED CARRY LICENSE VIOLATION,1
2019,3,ROBBERY,75
2019,3,OFFENSE INVOLVING CHILDREN,22
2019,4,STALKING,4
2019,4,THEFT,541
2019,4,WEAPONS VIOLATION,6
2019,4,OTHER OFFENSE,96
2019,4,PROSTITUTION,1
2019,4,BURGLARY,97
2019,4,CRIMINAL TRESPASS,45
2019,4,INTERFERENCE WITH PUBLIC OFFICER,2
2019,4,LIQUOR LAW VIOLATION,2
2019,4,ASSAULT,119
2019,4,CRIMINAL DAMAGE,194
2019,4,CRIMINAL SEXUAL ASSAULT,15
2019,4,NARCOTICS,25
2019,4,INTIMIDATION,1
2019,4,CRIM SEXUAL ASSAULT,14
2019,4,OFFENSE INVOLVING CHILDREN,18
2019,4,ROBBERY,28
2019,4,BATTERY,311
2019,4,DECEPTIVE PRACTICE,203
2019,4,KIDNAPPING,1
2019,4,MOTOR VEHICLE THEFT,63
2019,4,SEX OFFENSE,17
2019,4,PUBLIC PEACE VIOLATION,7
2019,5,PUBLIC PEACE VIOLATION,7
2019,5,STALKING,3
2019,5,WEAPONS VIOLATION,5
2019,5,NARCOTICS,15
2019,5,INTERFERENCE WITH PUBLIC OFFICER,2
2019,5,ROBBERY,24
2019,5,GAMBLING,1
2019,5,THEFT,464
2019,5,BURGLARY,85
2019,5,KIDNAPPING,1
2019,5,PROSTITUTION,1
2019,5,BATTERY,117
2019,5,MOTOR VEHICLE THEFT,48
2019,5,CRIMINAL SEXUAL ASSAULT,3
2019,5,OTHER OFFENSE,50
2019,5,SEX OFFENSE,6
2019,5,OFFENSE INVOLVING CHILDREN,6
2019,5,CRIMINAL DAMAGE,159
2019,5,ARSON,3
2019,5,LIQUOR LAW VIOLATION,2
2019,5,DECEPTIVE PRACTICE,174
2019,5,CRIM SEXUAL ASSAULT,3
2019,5,CRIMINAL TRESPASS,28
2019,5,ASSAULT,70
2019,5,HOMICIDE,1
2019,6,HOMICIDE,3
2019,6,OFFENSE INVOLVING CHILDREN,16
2019,6,KIDNAPPING,2
2019,6,DECEPTIVE PRACTICE,773
2019,6,WEAPONS VIOLATION,13
2019,6,ROBBERY,159
2019,6,BURGLARY,237
2019,6,CRIMINAL DAMAGE,451
2019,6,NARCOTICS,43
2019,6,ARSON,8
2019,6,INTIMIDATION,3
2019,6,PUBLIC PEACE VIOLATION,24
2019,6,OTHER OFFENSE,224
2019,6,LIQUOR LAW VIOLATION,16
2019,6,CRIMINAL SEXUAL ASSAULT,28
2019,6,MOTOR VEHICLE THEFT,172
2019,6,BATTERY,802
2019,6,SEX OFFENSE,34
2019,6,THEFT,2435
2019,6,CONCEALED CARRY LICENSE VIOLATION,1
2019,6,ASSAULT,304
2019,6,STALKING,4
2019,6,CRIMINAL TRESPASS,194
